  SCHEMATIC
<-Volume->                  <--Area-->     <-Volume->  <ML#> ***       <sb>
<Name>   x                  <-factor->     <Name>   x        ***        x x
*** Each COPY operation holds the inflow for up to 10 reaches.  For example,
*** COPY 80 members 1-10 hold the data for reaches 80-89, so the member
*** subscript is one more than the ones digit of the reach number.  All of
*** the COPY outputs are written to the transfer WDM file, with the dataset
*** number matching the reach number.  The transfers are all in acre-feet/day.

*** In the MASS-LINK table number, the tens digit matches the reach number,
*** while the ones digit indicates PERLND (1) or IMPLND (2).
***<IHM_SCHEMATIC>
PERLND 284                      38.396     COPY   250      1
PERLND 284                        .061     COPY   250     11
PERLND 284                      98.923     COPY   420     81
PERLND 285                     872.872     COPY   250      1
PERLND 285                       1.393     COPY   250     11
PERLND 285                    2248.873     COPY   420     81
PERLND 291                        .651     COPY   120     91
PERLND 291                       2.274     COPY   250      1
PERLND 291                      17.898     COPY   250     11
PERLND 291                     156.450     COPY   420     91
PERLND 292                        .773     COPY   120     91
PERLND 292                       2.700     COPY   250      1
PERLND 292                      21.251     COPY   250     11
PERLND 292                     185.759     COPY   420     91
PERLND 293                        .856     COPY   120     91
PERLND 293                       2.991     COPY   250      1
PERLND 293                      23.541     COPY   250     11
PERLND 293                     205.777     COPY   420     91
PERLND 295                       8.844     COPY   120     91
PERLND 295                      30.895     COPY   250      1
PERLND 295                     243.152     COPY   250     11
PERLND 295                    2125.402     COPY   420     91
PERLND 311                       2.574     COPY   130     11
PERLND 311                       4.720     COPY   250     11
PERLND 311                      21.285     COPY   430     11
PERLND 312                       1.768     COPY   130     11
PERLND 312                       3.241     COPY   250     11
PERLND 312                      14.616     COPY   430     11
PERLND 313                       6.393     COPY   130     11
PERLND 313                      11.723     COPY   250     11
PERLND 313                      52.865     COPY   430     11
PERLND 315                     136.770     COPY   130     11
PERLND 315                     250.793     COPY   250     11
PERLND 315                    1130.991     COPY   430     11
PERLND 321                        .656     COPY   130     21
PERLND 321                      30.527     COPY   250     11
PERLND 321                      25.980     COPY   430     21
PERLND 322                        .849     COPY   130     21
PERLND 322                      39.496     COPY   250     11
PERLND 322                      33.613     COPY   430     21
PERLND 323                       3.330     COPY   130     21
PERLND 323                     154.900     COPY   250     11
PERLND 323                     131.827     COPY   430     21
PERLND 325                      58.405     COPY   130     21
PERLND 325                    2716.447     COPY   250     11
PERLND 325                    2311.832     COPY   430     21
PERLND 331                      19.957     COPY   130     31
PERLND 331                      37.793     COPY   430     31
PERLND 332                      91.624     COPY   130     31
PERLND 332                     173.512     COPY   430     31
PERLND 333                      22.169     COPY   130     31
PERLND 333                      41.982     COPY   430     31
PERLND 334                      12.796     COPY   130     31
PERLND 334                      24.232     COPY   430     31
PERLND 335                     995.374     COPY   130     31
PERLND 335                    1884.979     COPY   430     31
PERLND 341                     143.994     COPY   130     41
PERLND 341                     243.357     COPY   430     41
PERLND 342                     458.077     COPY   130     41
PERLND 342                     774.175     COPY   430     41
PERLND 343                     160.557     COPY   130     41
PERLND 343                     271.350     COPY   430     41
PERLND 344                      63.185     COPY   130     41
PERLND 344                     106.786     COPY   430     41
PERLND 345                     608.923     COPY   130     41
PERLND 345                    1029.112     COPY   430     41
PERLND 351                      81.913     COPY   130     51
PERLND 351                        .203     COPY   240     91
PERLND 351                       5.642     COPY   250      1
PERLND 351                      30.819     COPY   250     21
PERLND 351                       5.938     COPY   250     31
PERLND 351                     147.491     COPY   430     51
PERLND 352                     287.127     COPY   130     51
PERLND 352                        .713     COPY   240     91
PERLND 352                      19.777     COPY   250      1
PERLND 352                     108.029     COPY   250     21
PERLND 352                      20.815     COPY   250     31
PERLND 352                     516.997     COPY   430     51
PERLND 353                      98.873     COPY   130     51
PERLND 353                        .246     COPY   240     91
PERLND 353                       6.810     COPY   250      1
PERLND 353                      37.200     COPY   250     21
PERLND 353                       7.168     COPY   250     31
PERLND 353                     178.030     COPY   430     51
PERLND 354                      19.128     COPY   130     51
PERLND 354                        .048     COPY   240     91
PERLND 354                       1.318     COPY   250      1
PERLND 354                       7.197     COPY   250     21
PERLND 354                       1.387     COPY   250     31
PERLND 354                      34.441     COPY   430     51
PERLND 355                     396.925     COPY   130     51
PERLND 355                        .986     COPY   240     91
PERLND 355                      27.340     COPY   250      1
PERLND 355                     149.340     COPY   250     21
PERLND 355                      28.774     COPY   250     31
PERLND 355                     714.698     COPY   430     51
PERLND 361                      23.534     COPY   130     61
PERLND 361                     182.312     COPY   430     61
PERLND 362                      78.001     COPY   130     61
PERLND 362                     604.246     COPY   430     61
PERLND 363                      20.361     COPY   130     61
PERLND 363                     157.725     COPY   430     61
PERLND 365                     198.550     COPY   130     61
PERLND 365                    1538.092     COPY   430     61
PERLND 371                      30.537     COPY   130     71
PERLND 371                      67.123     COPY   430     71
PERLND 372                     108.721     COPY   130     71
PERLND 372                     238.977     COPY   430     71
PERLND 373                       5.173     COPY   130     71
PERLND 373                      11.371     COPY   430     71
PERLND 374                       2.635     COPY   130     71
PERLND 374                       5.793     COPY   430     71
PERLND 375                     129.698     COPY   130     71
PERLND 375                     285.086     COPY   430     71
PERLND 381                      16.952     COPY   130     81
PERLND 381                       8.060     COPY   250     31
PERLND 381                      19.441     COPY   430     81
PERLND 382                     124.329     COPY   130     81
PERLND 382                      59.115     COPY   250     31
PERLND 382                     142.586     COPY   430     81
PERLND 383                      40.492     COPY   130     81
PERLND 383                      19.253     COPY   250     31
PERLND 383                      46.438     COPY   430     81
PERLND 385                     295.533     COPY   130     81
PERLND 385                     140.519     COPY   250     31
PERLND 385                     338.930     COPY   430     81
PERLND 391                      38.164     COPY   130     91
PERLND 391                      41.653     COPY   250     41
PERLND 391                     224.827     COPY   430     91
PERLND 392                     154.293     COPY   130     91
PERLND 392                     168.401     COPY   250     41
PERLND 392                     908.952     COPY   430     91
PERLND 393                       8.300     COPY   130     91
PERLND 393                       9.059     COPY   250     41
PERLND 393                      48.896     COPY   430     91
PERLND 394                        .248     COPY   130     91
PERLND 394                        .270     COPY   250     41
PERLND 394                       1.460     COPY   430     91
PERLND 395                     302.997     COPY   130     91
PERLND 395                     330.702     COPY   250     41
PERLND 395                    1784.981     COPY   430     91
PERLND 401                      21.381     COPY   140      1
PERLND 401                     265.059     COPY   440      1
PERLND 402                      64.721     COPY   140      1
PERLND 402                     802.337     COPY   440      1
PERLND 403                      22.531     COPY   140      1
PERLND 403                     279.313     COPY   440      1
PERLND 405                     210.351     COPY   140      1
PERLND 405                    2607.697     COPY   440      1
PERLND 411                      44.653     COPY   140     11
PERLND 411                      42.620     COPY   250     51
PERLND 411                     187.217     COPY   440     11
PERLND 412                     182.538     COPY   140     11
PERLND 412                     174.228     COPY   250     51
PERLND 412                     765.331     COPY   440     11
PERLND 413                        .487     COPY   140     11
PERLND 413                        .465     COPY   250     51
PERLND 413                       2.041     COPY   440     11
PERLND 414                      16.766     COPY   140     11
PERLND 414                      16.002     COPY   250     51
PERLND 414                      70.294     COPY   440     11
PERLND 415                     101.412     COPY   140     11
PERLND 415                      96.795     COPY   250     51
PERLND 415                     425.191     COPY   440     11
PERLND 421                     450.569     COPY   140     21
PERLND 421                      41.108     COPY   250     61
PERLND 421                    1317.900     COPY   440     21
PERLND 422                    1384.369     COPY   140     21
PERLND 422                     126.304     COPY   250     61
PERLND 422                    4049.236     COPY   440     21
PERLND 423                      59.616     COPY   140     21
PERLND 423                       5.439     COPY   250     61
PERLND 423                     174.375     COPY   440     21
PERLND 424                     250.750     COPY   140     21
PERLND 424                      22.877     COPY   250     61
PERLND 424                     733.437     COPY   440     21
PERLND 425                     962.149     COPY   140     21
PERLND 425                      87.782     COPY   250     61
PERLND 425                    2814.256     COPY   440     21
PERLND 501                     239.831     COPY   100      1
PERLND 501                     578.411     COPY   400      1
PERLND 502                     694.457     COPY   100      1
PERLND 502                    1674.856     COPY   400      1
PERLND 503                     689.231     COPY   100      1
PERLND 503                    1662.250     COPY   400      1
PERLND 504                      17.992     COPY   100      1
PERLND 504                      43.393     COPY   400      1
PERLND 505                     532.013     COPY   100      1
PERLND 505                    1283.081     COPY   400      1
PERLND 711                      35.487     COPY   170     11
PERLND 711                      96.738     COPY   470     11
PERLND 712                     360.718     COPY   170     11
PERLND 712                     983.314     COPY   470     11
PERLND 713                      18.042     COPY   170     11
PERLND 713                      49.181     COPY   470     11
PERLND 811                     112.517     COPY    80     11
PERLND 811                     316.328     COPY   380     11
PERLND 812                     513.456     COPY    80     11
PERLND 812                    1443.524     COPY   380     11
PERLND 813                     211.306     COPY    80     11
PERLND 813                     594.063     COPY   380     11
PERLND 814                      33.349     COPY    80     11
PERLND 814                      93.756     COPY   380     11
PERLND 815                     384.866     COPY    80     11
PERLND 815                    1082.009     COPY   380     11
PERLND 821                     476.343     COPY    80     21
PERLND 821                     527.340     COPY   230     11
PERLND 821                    2315.852     COPY   380     21
PERLND 822                    1660.166     COPY    80     21
PERLND 822                    1837.901     COPY   230     11
PERLND 822                    8071.281     COPY   380     21
PERLND 823                      76.185     COPY    80     21
PERLND 823                      84.341     COPY   230     11
PERLND 823                     370.392     COPY   380     21
PERLND 824                     100.026     COPY    80     21
PERLND 824                     110.734     COPY   230     11
PERLND 824                     486.298     COPY   380     21
PERLND 825                     190.433     COPY    80     21
PERLND 825                     210.821     COPY   230     11
PERLND 825                     925.835     COPY   380     21
